Key,Group,Data
tip.name.enum_identityproctype_battle_master_point,\공통,[New!]
tip.name.enum_identityproctype_berserker_point,\공통,[New!]
tip.name.enum_identityproctype_berserker_rush,\공통,[New!]
tip.name.enum_identityproctype_destroyer_gravity_core,\공통,[New!]
tip.name.enum_identityproctype_destroyer_gravity_point,\공통,[New!]
tip.name.enum_identityproctype_destroyer_increase_gravity,\공통,[New!]
tip.name.enum_identityproctype_devil_hunter_stance,\공통,[New!]
tip.name.enum_identityproctype_infighter_shock_charge,\공통,[New!]
tip.name.enum_identityproctype_infighter_shock_consume,\공통,[New!]
tip.name.enum_identityproctype_infighter_shock_outburst,\공통,[New!]
tip.name.enum_identityproctype_none,\공통,[New!]
tip.name.enum_identityproctype_summoner_ancient_core,\공통,[New!]
tip.name.enum_identityproctype_warlord_bubble,\공통,[New!]
tip.name.enum_identityproctype_warlord_load_bullet,\공통,[New!]
tip.name.enum_identityresettype_default,\공통,[New!]
tip.name.enum_identityresettype_full,\공통,[New!]
tip.name.enum_identityresettype_none,\공통,[New!]
tip.name.enum_identitystance_berserker_exhausted,\공통,[New!]
tip.name.enum_identitystance_berserker_normal,\공통,[New!]
tip.name.enum_identitystance_berserker_rush,\공통,폭주
tip.name.enum_identitystance_destroyer_gravity,\공통,[New!]
tip.name.enum_identitystance_destroyer_normal,\공통,[New!]
tip.name.enum_identitystance_devil_hunter_pistol,\공통,[New!]
tip.name.enum_identitystance_devil_hunter_rifle,\공통,[New!]
tip.name.enum_identitystance_devil_hunter_shotgun,\공통,[New!]
tip.name.enum_identitystance_warlord_defense,\공통,[New!]
tip.name.enum_identitystance_warlord_normal,\공통,[New!]
tip.name.enum_identitysystemcustomizedtype_amplify_infigher_shock_damage,\공통,[New!]
tip.name.enum_identitysystemcustomizedtype_none,\공통,[New!]
tip.name.enum_identitysystemevent_none,\공통,[New!]
tip.name.enum_identitysystemevent_skill_customized,\공통,[New!]
tip.name.enum_iffactiontype_add,\공통,[New!]
tip.name.enum_iffactiontype_remove,\공통,[New!]
tip.name.enum_iffactiontype_remove_all,\공통,[New!]
tip.name.enum_interactphase_begin,\공통,[New!]
tip.name.enum_interactphase_cancel,\공통,[New!]
tip.name.enum_interactphase_finish,\공통,[New!]
tip.name.enum_interacttargettype_npc,\공통,[New!]
tip.name.enum_interacttargettype_position,\공통,[New!]
tip.name.enum_interacttargettype_prop,\공통,[New!]
tip.name.enum_interacttargettype_self,\공통,[New!]
tip.name.enum_invinciblereason_ai_pause,\공통,[New!]
tip.name.enum_invinciblereason_cutscene,\공통,[New!]
tip.name.enum_invinciblereason_god_mode,\공통,[New!]
tip.name.enum_invinciblereason_master_attack,\공통,[New!]
tip.name.enum_invinciblereason_return,\공통,[New!]
tip.name.enum_invinciblereason_skill,\공통,[New!]
tip.name.enum_invinciblereason_spawn,\공통,[New!]
tip.name.enum_invinciblereason_status_effect,\공통,[New!]
tip.name.enum_invinciblereason_tower,\공통,[New!]
tip.name.enum_itembindtype_na,\공통,
tip.name.enum_itembindtype_on_carve,\공통,세공 시 귀속
tip.name.enum_itembindtype_on_equip,\공통,착용 시 귀속
tip.name.enum_itembindtype_on_pickup,\공통,획득 시 귀속
tip.name.enum_itemcategory_equip_ability_stone,\공통,수호석
tip.name.enum_itemcategory_equip_accessory_earring,\공통,귀걸이
tip.name.enum_itemcategory_equip_accessory_necklace,\공통,목걸이
tip.name.enum_itemcategory_equip_accessory_ring,\공통,반지
tip.name.enum_itemcategory_equip_armor_glove,\공통,장갑
tip.name.enum_itemcategory_equip_armor_helmet,\공통,투구
tip.name.enum_itemcategory_equip_armor_pants,\공통,하의
tip.name.enum_itemcategory_equip_armor_pauldron,\공통,어깨
tip.name.enum_itemcategory_equip_armor_top,\공통,상의
tip.name.enum_itemcategory_equip_special_cloak,\공통,망토
tip.name.enum_itemcategory_equip_special_wristlet,\공통,손목띠
tip.name.enum_itemcategory_equip_weapon_air_sword,\공통,어검
tip.name.enum_itemcategory_equip_weapon_bow,\공통,활
tip.name.enum_itemcategory_equip_weapon_chain_blade,\공통,체인블레이드
tip.name.enum_itemcategory_equip_weapon_dual_sword,\공통,쌍검
tip.name.enum_itemcategory_equip_weapon_ductile_gauntlet,\공통,연성건틀릿
tip.name.enum_itemcategory_equip_weapon_element,\공통,건틀릿
tip.name.enum_itemcategory_equip_weapon_geomungo,\공통,거문고
tip.name.enum_itemcategory_equip_weapon_gun,\공통,총
tip.name.enum_itemcategory_equip_weapon_gunblade,\공통,건블레이드
tip.name.enum_itemcategory_equip_weapon_gunlance,\공통,건랜스
tip.name.enum_itemcategory_equip_weapon_hammer,\공통,해머
tip.name.enum_itemcategory_equip_weapon_heavy_gauntlet,\공통,헤비건틀릿
tip.name.enum_itemcategory_equip_weapon_light_gauntlet,\공통,라이트건틀릿
tip.name.enum_itemcategory_equip_weapon_staff1,\공통,스테프(마녀)
tip.name.enum_itemcategory_equip_weapon_staff2,\공통,스테프(소환사)
tip.name.enum_itemcategory_equip_weapon_staff3,\공통,스테프(현자)
tip.name.enum_itemcategory_equip_weapon_sword,\공통,대검
tip.name.enum_itemcategory_equip_weapon_tarot_card,\공통,타로카드
tip.name.enum_itemcategory_install_crystal,\공통,크리스탈
tip.name.enum_itemcategory_life_tool_axe,\공통,도끼
tip.name.enum_itemcategory_life_tool_excavator,\공통,탐사굴착기
tip.name.enum_itemcategory_life_tool_fishingrod,\공통,낚시대
tip.name.enum_itemcategory_life_tool_glove,\공통,장갑
tip.name.enum_itemcategory_life_tool_marble,\공통,점성술
tip.name.enum_itemcategory_life_tool_netgun,\공통,그물총
tip.name.enum_itemcategory_life_tool_perfume,\공통,향수
tip.name.enum_itemcategory_life_tool_pickaxe,\공통,곡갱이
tip.name.enum_itemcategory_na,\공통,기타
tip.name.enum_itemcategory_quest_element,\공통,퀘스트 진행 아이템
tip.name.enum_itemcategory_quest_pickup,\공통,퀘스트 습득
tip.name.enum_itemcategory_quest_starter,\공통,퀘스트 시작 아이템
tip.name.enum_itemcategory_quest_use,\공통,퀘스트 사용
tip.name.enum_itemcategory_useup_battle_item_common,\공통,배틀 아이템
tip.name.enum_itemcategory_useup_battle_item_mod,\공통,배틀
tip.name.enum_itemcategory_useup_potion,\공통,포션
tip.name.enum_itemcategory_useup_stash_expander_account,\공통,계정 창고 확장
tip.name.enum_itemcategory_useup_stash_expander_pc,\공통,창고 확장
tip.name.enum_itemdurabilitytype_max_double,\공통,[New!]
tip.name.enum_itemdurabilitytype_max_half,\공통,[New!]
tip.name.enum_itemdurabilitytype_na,\공통,[New!]
tip.name.enum_itemdurabilitytype_none,\공통,[New!]
tip.name.enum_itemdurabilitytype_not_repairable,\공통,[New!]
tip.name.enum_itemdurabilitytype_repair_cost_double,\공통,[New!]
tip.name.enum_itemdurabilitytype_repair_cost_half,\공통,[New!]
tip.name.enum_itemequipresult_failure_invalid_player_class,\공통,[New!]
tip.name.enum_itemequipresult_failure_invalid_slot,\공통,[New!]
tip.name.enum_itemequipresult_failure_level_too_high,\공통,[New!]
tip.name.enum_itemequipresult_failure_level_too_low,\공통,[New!]
tip.name.enum_itemequipresult_failure_max_equip_count_reached,\공통,[New!]
tip.name.enum_itemequipresult_failure_not_equipment,\공통,[New!]
tip.name.enum_itemequipresult_failure_unknown,\공통,[New!]
tip.name.enum_itemequipresult_success,\공통,[New!]
tip.name.enum_itemexpiretype_na,\공통,[New!]
tip.name.enum_itemexpiretype_on_create,\공통,[New!]
tip.name.enum_itemexpiretype_on_equip,\공통,[New!]
tip.name.enum_itemflag_bound,\공통,[New!]
tip.name.enum_itemflag_enchanted,\공통,[New!]
tip.name.enum_itemflag_sealed,\공통,[New!]
tip.name.enum_itemflag_seized,\공통,[New!]
tip.name.enum_itemgiveresult_failure_cannot_have_more,\공통,[New!]
tip.name.enum_itemgiveresult_failure_invalid_item,\공통,[New!]
tip.name.enum_itemgiveresult_failure_not_enough_storage,\공통,[New!]
tip.name.enum_itemgiveresult_success,\공통,[New!]
tip.name.enum_itemgrade_avatar,\공통,아바타 아이템
tip.name.enum_itemgrade_elite,\공통,엘리트 아이템
tip.name.enum_itemgrade_epic,\공통,에픽
tip.name.enum_itemgrade_legend,\공통,전설
tip.name.enum_itemgrade_normal,\공통,일반
tip.name.enum_itemgrade_quest,\공통,[New!]
tip.name.enum_itemgrade_rare,\공통,레어
tip.name.enum_itemgrade_unique,\공통,유니크
tip.name.enum_itemoptiontype_ability_stone,\공통,[New!]
tip.name.enum_itemoptiontype_equip,\공통,[New!]
tip.name.enum_itemoptiontype_none,\공통,[New!]
tip.name.enum_itemorigin_admin,\공통,[New!]
tip.name.enum_itemorigin_chaos_gate_reward,\공통,[New!]
tip.name.enum_itemorigin_crystal_add,\공통,[New!]
tip.name.enum_itemorigin_crystal_remove,\공통,[New!]
tip.name.enum_itemorigin_game_action,\공통,[New!]
tip.name.enum_itemorigin_guild_stash,\공통,[New!]
tip.name.enum_itemorigin_life_reward,\공통,[New!]
tip.name.enum_itemorigin_mail_attach,\공통,[New!]
tip.name.enum_itemorigin_mod_reward,\공통,[New!]
tip.name.enum_itemorigin_na,\공통,[New!]
tip.name.enum_itemorigin_pick_up,\공통,[New!]
tip.name.enum_itemorigin_quest_element,\공통,[New!]
tip.name.enum_itemorigin_quest_reward,\공통,[New!]
tip.name.enum_itemorigin_shop,\공통,[New!]
tip.name.enum_itemorigin_square_hole_payment,\공통,[New!]
tip.name.enum_itemorigin_trade,\공통,[New!]
tip.name.enum_itemorigin_use,\공통,[New!]
tip.name.enum_itemorigin_zone_entry,\공통,[New!]
tip.name.enum_itempossessionlimittype_all,\공통,[New!]
tip.name.enum_itempossessionlimittype_inventory,\공통,[New!]
tip.name.enum_itempossessionlimittype_na,\공통,[New!]
tip.name.enum_itempricetype_mod_signet,\공통,[New!]
tip.name.enum_itempricetype_money,\공통,[New!]
tip.name.enum_itempricetype_na,\공통,[New!]
tip.name.enum_itemrestrictionmask_account_stash,\공통,[New!]
tip.name.enum_itemrestrictionmask_destroy,\공통,[New!]
tip.name.enum_itemrestrictionmask_guild_stash,\공통,[New!]
tip.name.enum_itemrestrictionmask_sell,\공통,[New!]
tip.name.enum_itemrestrictionmask_stash,\공통,[New!]
tip.name.enum_itemrestrictionmask_trade,\공통,[New!]
tip.name.enum_itemstackresult_complete,\공통,[New!]
tip.name.enum_itemstackresult_error,\공통,[New!]
tip.name.enum_itemstackresult_incomplete,\공통,[New!]
tip.name.enum_itemstoragetype_account_stash,\공통,[New!]
tip.name.enum_itemstoragetype_battle_slot,\공통,[New!]
tip.name.enum_itemstoragetype_equip,\공통,[New!]
tip.name.enum_itemstoragetype_guild,\공통,[New!]
tip.name.enum_itemstoragetype_inven,\공통,[New!]
tip.name.enum_itemstoragetype_life_tool,\공통,[New!]
tip.name.enum_itemstoragetype_mail,\공통,[New!]
tip.name.enum_itemstoragetype_mod_slot,\공통,[New!]
tip.name.enum_itemstoragetype_quest,\공통,[New!]
tip.name.enum_itemstoragetype_scrap_list,\공통,[New!]
tip.name.enum_itemstoragetype_stash,\공통,[New!]
tip.name.enum_kickoutreason_death_count_limit_exceeded,\공통,[New!]
tip.name.enum_kickoutreason_invalid_party,\공통,[New!]
tip.name.enum_kickoutreason_time_limit_exceeded,\공통,[New!]
tip.name.enum_leashstate_loose,\공통,[New!]
tip.name.enum_leashstate_tight,\공통,[New!]
tip.name.enum_lifeitemproducetype_drop,\공통,[New!]
tip.name.enum_lifeitemproducetype_give,\공통,[New!]
tip.name.enum_logintype_normal,\공통,[New!]
tip.name.enum_lootownertype_individual,\공통,[New!]
tip.name.enum_lootownertype_party,\공통,[New!]
tip.name.enum_mailheadoptype_new_only,\공통,[New!]
tip.name.enum_mailheadoptype_normal,\공통,[New!]
tip.name.enum_mailloadoptype_read,\공통,[New!]
tip.name.enum_mailloadoptype_refresh,\공통,[New!]
tip.name.enum_mailstatus_deleted,\공통,[New!]
tip.name.enum_mailstatus_draft,\공통,[New!]
tip.name.enum_mailstatus_read,\공통,[New!]
tip.name.enum_mailstatus_unread,\공통,[New!]
tip.name.enum_mailtag_auction,\공통,[New!]
tip.name.enum_mailtag_gm,\공통,[New!]
tip.name.enum_mailtag_none,\공통,[New!]
tip.name.enum_mailtag_payment_receive,\공통,[New!]
tip.name.enum_mailtag_payment_request,\공통,[New!]
tip.name.enum_mailtag_reply,\공통,[New!]
tip.name.enum_mailtag_return,\공통,[New!]
tip.name.enum_mailtag_system,\공통,[New!]
tip.name.enum_mailtype_express,\공통,[New!]
tip.name.enum_mailtype_regular,\공통,[New!]
tip.name.enum_materialarmor_air,\공통,[New!]
tip.name.enum_materialarmor_chain,\공통,[New!]
tip.name.enum_materialarmor_cloth,\공통,[New!]
tip.name.enum_materialarmor_flesh1,\공통,[New!]
tip.name.enum_materialarmor_flesh2,\공통,[New!]
tip.name.enum_materialarmor_ice,\공통,[New!]
tip.name.enum_materialarmor_lava,\공통,[New!]
tip.name.enum_materialarmor_leather,\공통,[New!]
tip.name.enum_materialarmor_metal,\공통,[New!]
tip.name.enum_materialarmor_metal_heavy,\공통,[New!]
tip.name.enum_materialarmor_metal_light,\공통,[New!]
tip.name.enum_materialarmor_mucus,\공통,[New!]
tip.name.enum_materialarmor_none,\공통,[New!]
tip.name.enum_materialarmor_stone,\공통,[New!]
tip.name.enum_materialarmor_water,\공통,[New!]
tip.name.enum_materialarmor_wood,\공통,[New!]
tip.name.enum_materialweapon_bow,\공통,[New!]
tip.name.enum_materialweapon_carddeck,\공통,[New!]
tip.name.enum_materialweapon_dagger,\공통,[New!]
tip.name.enum_materialweapon_gauntlet,\공통,[New!]
tip.name.enum_materialweapon_gun,\공통,[New!]
tip.name.enum_materialweapon_hammer,\공통,[New!]
tip.name.enum_materialweapon_instrument,\공통,[New!]
tip.name.enum_materialweapon_none,\공통,[New!]
tip.name.enum_materialweapon_spear,\공통,[New!]
tip.name.enum_materialweapon_sword,\공통,[New!]
tip.name.enum_materialweapon_wand,\공통,[New!]
tip.name.enum_materialweaponattribute_dark,\공통,[New!]
tip.name.enum_materialweaponattribute_earth,\공통,[New!]
tip.name.enum_materialweaponattribute_electric,\공통,[New!]
tip.name.enum_materialweaponattribute_fire,\공통,[New!]
tip.name.enum_materialweaponattribute_holy,\공통,[New!]
tip.name.enum_materialweaponattribute_ice,\공통,[New!]
tip.name.enum_materialweaponattribute_lava,\공통,[New!]
tip.name.enum_materialweaponattribute_none,\공통,[New!]
tip.name.enum_materialweaponattribute_water,\공통,[New!]
tip.name.enum_materialweaponattribute_wind,\공통,[New!]
tip.name.enum_modentrycondition_adventure,\공통,[New!]
tip.name.enum_modentrycondition_indun,\공통,[New!]
tip.name.enum_modentrycondition_none,\공통,[New!]
tip.name.enum_modentrycondition_quest,\공통,[New!]
tip.name.enum_modrank_a,\공통,[New!]
tip.name.enum_modrank_b,\공통,[New!]
tip.name.enum_modrank_c,\공통,[New!]
tip.name.enum_modrank_f,\공통,[New!]
tip.name.enum_modrank_s,\공통,[New!]
tip.name.enum_modrank_ss,\공통,[New!]
tip.name.enum_modrank_sss,\공통,[New!]
tip.name.enum_modresult_defeat,\공통,[New!]
tip.name.enum_modresult_leave,\공통,[New!]
tip.name.enum_modresult_playing,\공통,[New!]
tip.name.enum_modresult_win,\공통,[New!]
tip.name.enum_modrewardgrade_bronze,\공통,[New!]
tip.name.enum_modrewardgrade_diamond,\공통,[New!]
tip.name.enum_modrewardgrade_gold,\공통,[New!]
tip.name.enum_modrewardgrade_platinum,\공통,[New!]
tip.name.enum_modrewardgrade_silver,\공통,[New!]
tip.name.enum_modstate_inactive,\공통,[New!]
tip.name.enum_modstate_intro,\공통,[New!]
tip.name.enum_modstate_playing,\공통,[New!]
tip.name.enum_modstate_processing_result,\공통,[New!]
tip.name.enum_modstate_rewarding,\공통,[New!]
tip.name.enum_modstate_waiting_destroy,\공통,[New!]
tip.name.enum_modstate_waiting_entry,\공통,[New!]
tip.name.enum_modstateevent_destroy,\공통,[New!]
tip.name.enum_modstateevent_finalize,\공통,[New!]
tip.name.enum_modstateevent_finish,\공통,[New!]
tip.name.enum_modstateevent_intro,\공통,[New!]
tip.name.enum_modstateevent_reward,\공통,[New!]
tip.name.enum_modstateevent_start,\공통,[New!]
tip.name.enum_modtype_boss_rush,\공통,[New!]
tip.name.enum_modtype_crystal_battle,\공통,[New!]
tip.name.enum_modtype_devil_tower,\공통,[New!]
tip.name.enum_modtype_gamble_cube,\공통,[New!]
tip.name.enum_modtype_hell_invasion,\공통,[New!]
tip.name.enum_modtype_platinum_area,\공통,[New!]
tip.name.enum_modtype_town_defence,\공통,[New!]
tip.name.enum_modwavestate_finish,\공통,[New!]
tip.name.enum_modwavestate_ready,\공통,[New!]
tip.name.enum_modwavestate_start,\공통,[New!]
tip.name.enum_moneyorigin_ability_stone_carve,\공통,[New!]
tip.name.enum_moneyorigin_account_stash_deposit,\공통,[New!]
tip.name.enum_moneyorigin_account_stash_expand,\공통,[New!]
tip.name.enum_moneyorigin_account_stash_withdraw,\공통,[New!]
tip.name.enum_moneyorigin_admin,\공통,[New!]
tip.name.enum_moneyorigin_guild_creation,\공통,[New!]
tip.name.enum_moneyorigin_guild_stash_deposit,\공통,[New!]
tip.name.enum_moneyorigin_guild_stash_withdraw,\공통,[New!]
tip.name.enum_moneyorigin_item_repair,\공통,[New!]
tip.name.enum_moneyorigin_mail_payment,\공통,[New!]
tip.name.enum_moneyorigin_mail_send,\공통,[New!]
tip.name.enum_moneyorigin_mail_unpack,\공통,[New!]
tip.name.enum_moneyorigin_na,\공통,[New!]
tip.name.enum_moneyorigin_pick_up,\공통,[New!]
tip.name.enum_moneyorigin_port_leave,\공통,[New!]
tip.name.enum_moneyorigin_quest_reward,\공통,[New!]
tip.name.enum_moneyorigin_ship_resupply,\공통,[New!]
tip.name.enum_moneyorigin_shop,\공통,[New!]
tip.name.enum_moneyorigin_square_hole_payment,\공통,[New!]
tip.name.enum_moneyorigin_stash_expand,\공통,[New!]
tip.name.enum_moneyorigin_trade,\공통,[New!]
tip.name.enum_movemood_none,\공통,[New!]
tip.name.enum_movemood_run,\공통,[New!]
tip.name.enum_movemood_walk,\공통,[New!]
tip.name.enum_moveresult_cannot_move,\공통,[New!]
tip.name.enum_moveresult_error,\공통,[New!]
tip.name.enum_moveresult_goal_reached,\공통,[New!]
tip.name.enum_moveresult_moved,\공통,[New!]
tip.name.enum_movetype_airborne,\공통,[New!]
tip.name.enum_movetype_airborne_hit,\공통,[New!]
tip.name.enum_movetype_bound,\공통,[New!]
tip.name.enum_movetype_bound_land,\공통,[New!]
tip.name.enum_movetype_bring_down,\공통,[New!]
tip.name.enum_movetype_down,\공통,[New!]
