PrimaryKey,SecondaryKey,Name,Comment,NameTag,Type,TouchType,VolumeType,PickupType,ContentType,ZoneObject,ActorClass,Level,Desc,Model,Scale,Debris,BlockProjectile,HitType,HitAmount,HitStep1,HitStep2,HitStep3,TouchAmount,TouchRegenTime,RestoreDelay,TouchOnTime,TouchOffTime,TouchRotationDestDegree,TouchRotationAngularSpeed,TouchRotationAutoRevert,JointHP,JointDamage,InteractionRange,PickupDuration,PickupDropLifetime,PickupUseConditionId,PickupUseActionId,PickupUseTargetType,PickupUseTargetId,PickupUseTargetRange,PickupMoveMotion,PickupMoveSpeed,PickupDropCommonActionIndex,PickupThrowCommonActionIndex,PickupThrowProjectileId,PickupThrowProjectileBound,PickupHitCount,CommonActionIndex,CommonActionTime,CommonActionDesc,Blocking,ClickIcon,ConditionId,ExecuteActionId,ExecuteActionCount,StateOnActionId,StateOffActionId,UsageActionId,SpawnActionId,AssembleOnTrasit,AssembleGoOffString,AssembleOffString,QuestId,DefaultAction,SkillId0,SkillCount0,SkillId1,SkillCount1,SkillId2,SkillCount2,GaugeRechargable,GaugeStart,GaugeMax,CommonActionId0,CommonActionCount0,CommonActionId1,CommonActionCount1,CommonActionId2,CommonActionCount2,MapIcon,MapPriority,InteractionKeyIcon,InteractionKeyString,ProfessionType,LifeMethodGrade,LifeCastingTier1,LifeCastingTier2,LifeCastingTier3,LifeCastingTier4,LifeCastingTier5,LifeCastingTier6,LifeExp,LifeDurability_Success,LifeDurability_Fail,SuccessRate_F,SuccessRate_D,SuccessRate_C,SuccessRate_B,SuccessRate_A,SuccessRate_S,LifeItemDropType,LifeItemDropIndex,LifeItemDropIndex_Fail,MiningBombRange,MiningBombMaxTargetCount,LifeExtraConditionIdOnSuccess,LifeExtraActionIdOnSuccess,LifeExtraActionOnSuccessRatio,LifeExtraConditionIdOnFail,LifeExtraActionIdOnFail,BareHandRatio,SquareHoleContinent,SquareHoleMapIndex,SquareHoleLevel,SquareHoleUseLevel,SquareHoleCostMoneyBase,SquareHoleCostItemIndex,SquareHole_UI_Xlocation,SquareHole_UI_Ylocation,SpawnActionTime,DespawnActionTime,SpawnAnnounceMsg,CommonActionDesc_Variation
20322,,tip.name.prop_20321,[일반]몬스터 거점 2,1,2,0,0,0,0,0,0,30,파괴형,EFDLProp_ITR_00229.ITR_00229,100,0,0,1,18,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,1,0,0,0,0,0,2010012,0,2010011,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icon_chaos,100,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sys.mod.town_defense_monster_spot,
20323,,tip.name.prop_20321,[일반]몬스터 거점 3,1,2,0,0,0,0,0,0,30,파괴형,EFDLProp_ITR_00229.ITR_00229,100,0,0,1,18,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,1,0,0,0,0,0,2010022,0,2010021,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icon_chaos,100,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sys.mod.town_defense_monster_spot,
20331,,tip.name.prop_20331,[일반]랜덤 아이템 1 (공격력 증가),1,2,0,0,0,0,0,0,30,파괴형,EFDLProp_ITR_00157.ITR_00157,100,0,0,1,1,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,1,0,0,0,0,0,2010101,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icon_npc01,100,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sys.mod.town_defense_random_item,
20332,,tip.name.prop_20331,[일반]랜덤 아이템 2 (받는 피해 감소),1,2,0,0,0,0,0,0,30,파괴형,EFDLProp_ITR_00145.ITR_00145,100,0,0,1,1,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,1,0,0,0,0,0,2010102,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icon_npc01,100,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sys.mod.town_defense_random_item,
20333,,tip.name.prop_20331,[일반]랜덤 아이템 3 (디펜스 코인),1,2,0,0,0,0,0,0,30,파괴형,EFDLProp_ITR_00145.ITR_00145,100,0,0,1,1,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,1,0,0,0,0,0,2010103,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icon_npc01,100,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sys.mod.town_defense_random_item,
20334,,tip.name.prop_20331,[일반]랜덤 아이템 4 (주변 데미지),1,2,0,0,0,0,0,0,30,파괴형,EFDLProp_ITR_00145.ITR_00145,100,0,0,1,1,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,1,0,0,0,0,0,2010104,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icon_npc01,100,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sys.mod.town_defense_random_item,
20335,,tip.name.prop_20331,[일반]랜덤 아이템 5 (공속 증가),1,2,0,0,0,0,0,0,30,파괴형,EFDLProp_ITR_00145.ITR_00145,100,0,0,1,1,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,1,0,0,0,0,0,2010105,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icon_npc01,100,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sys.mod.town_defense_random_item,
20401,,tip.name.prop_20401,메피토집 종이조각1,,1,0,0,0,0,0,0,1,메피토 지하연구실,EFDLProp_ITR_00160.ITR_00160,100,0,0,1,0,0,0,0,0,,2000,1000,1000,,,,1,1,150,0,0,0,0,0,0,0,2,0,,,,100,0,50012,1000,tip.name.actioncasting_test,1,0,0,0,0,0,1021602,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20402,,tip.name.prop_20402,수상한 나무상자,,2,0,0,0,0,0,0,1,메피토 지하연구실,EFDLProp_ITR_00145.ITR_00145,100,0,0,1,1,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,1,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20403,,tip.name.prop_20403,수상한 프리즘,,1,0,0,0,0,0,0,1,메피토 지하연구실,EFDLProp_ITR_00147.ITR_00147,200,0,0,1,0,0,0,0,1,,2000,1000,1000,,,,1,1,150,0,0,0,0,0,0,0,2,0,,,,100,0,50012,1000,tip.name.actioncasting_test,1,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20404,,tip.name.prop_20404,영사기,,1,0,0,0,0,0,0,1,메피토 지하연구실,EFDLProp_ITR_00148.ITR_00148,100,0,0,1,0,0,0,0,0,,2000,1000,1000,,,,1,1,150,0,0,0,0,0,0,0,2,0,,,,100,0,50007,1000,tip.name.actioncasting_test,1,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20405,,tip.name.prop_20405,보물상자,,1,0,0,0,0,0,0,1,메피토 지하연구실,EFDLProp_ITR_00145.ITR_00145,100,0,0,1,0,0,0,0,0,,2000,1000,1000,,,,1,1,150,0,0,0,0,0,0,0,2,0,,,,100,0,50012,1000,tip.name.actioncasting_test,1,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,boxOpen,tip.name.interactionkey_box,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20406,,tip.name.prop_20406,녹음장치,,1,0,0,0,0,0,0,1,메피토 지하연구실,EFDLProp_ITR_00144.ITR_00144,100,0,0,1,0,0,0,0,0,,2000,1000,1000,,,,1,1,150,0,0,0,0,0,0,0,2,0,,,,100,0,50007,1000,tip.name.actioncasting_test,1,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20407,,tip.name.prop_20407,퀘스트 202006 메피토 지하연구실 입구,,0,0,0,0,0,0,0,1,메피토 지하연구실,,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20408,,tip.name.prop_20408,메피토의 지하연구실 공용 볼륨,,0,0,0,0,0,0,0,1,메피토 지하연구실,,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20409,,tip.name.prop_20409,퀘스트 202005 메피토 집 내부,,0,0,0,0,0,0,0,1,메피토 지하연구실,,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20410,,tip.name.prop_20410,나무상자,,2,0,0,0,0,0,0,1,메피토 지하연구실,EFDLProp_ITR_00043.ITR_00043,50,0,0,0,700,500,200,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,1,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20411,,tip.name.prop_20411,퀘스트 202006 영사기 주변,,0,0,0,0,0,0,0,1,메피토 지하연구실,,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20412,,tip.name.prop_20412,퀘스트 202006 연구실 내부,,0,0,0,0,0,0,0,1,메피토 지하연구실,,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20413,,tip.name.prop_20413,메피토집 종이조각2,,1,0,0,0,0,0,0,1,메피토 지하연구실,EFDLProp_ITR_00160.ITR_00160,100,0,0,1,0,0,0,0,0,,2000,1000,1000,,,,1,1,150,0,0,0,0,0,0,0,2,0,,,,100,0,50012,1000,tip.name.actioncasting_test,1,0,0,0,0,0,1021603,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20414,,tip.name.prop_20414,메피토집 종이조각3,,1,0,0,0,0,0,0,1,메피토 지하연구실,EFDLProp_ITR_00160.ITR_00160,100,0,0,1,0,0,0,0,0,,2000,1000,1000,,,,1,1,150,0,0,0,0,0,0,0,2,0,,,,100,0,50012,1000,tip.name.actioncasting_test,1,0,0,0,0,0,1021604,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20501,,tip.name.prop_20501,부조석상1,,1,0,0,0,0,0,0,1,로그힐,EFDLProp_ITR_00197.ITR_00197,100,0,0,1,0,0,0,0,0,,2000,1000,1000,,,,1,1,320,0,0,0,0,0,0,0,2,0,,,,100,0,50007,1000,tip.name.actioncasting_prop_20501,1,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_scoping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20502,,tip.name.prop_20502,부조석상2,,1,0,0,0,0,0,0,1,로그힐,EFDLProp_ITR_00198.ITR_00198,100,0,0,1,0,0,0,0,0,,2000,1000,1000,,,,1,1,320,0,0,0,0,0,0,0,2,0,,,,100,0,50007,1000,tip.name.actioncasting_prop_20502,1,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_scoping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20503,,tip.name.prop_20503,부조석상3,,1,0,0,0,0,0,0,1,로그힐,EFDLProp_ITR_00199.ITR_00199,100,0,0,1,0,0,0,0,0,,2000,1000,1000,,,,1,1,320,0,0,0,0,0,0,0,2,0,,,,100,0,50007,1000,tip.name.actioncasting_prop_20503,1,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_scoping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20504,,tip.name.prop_20504,부조석상4,,1,0,0,0,0,0,0,1,로그힐,EFDLProp_ITR_00200.ITR_00200,100,0,0,1,0,0,0,0,0,,2000,1000,1000,,,,1,1,320,0,0,0,0,0,0,0,2,0,,,,100,0,50007,1000,tip.name.actioncasting_prop_20504,1,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_scoping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20505,,tip.name.prop_20505,휴가 흘린 편지,,1,0,0,0,0,0,0,1,로그힐,EFDLProp_ITR_00089.ITR_00089,100,0,0,1,0,0,0,0,1,,2000,1000,1000,,,,1,1,50,0,0,0,0,0,0,0,2,0,,,,100,0,50012,1500,tip.name.actioncasting_prop_20505,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,hand,tip.name.interactionkey_pickup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20506,,tip.name.prop_20506,낡은 일기장(히커의 책),,1,0,0,0,0,0,0,1,로그힐,EFDLProp_ITR_00158.ITR_00158,100,0,0,1,0,0,0,0,0,,2000,1000,1000,,,,1,1,150,0,0,0,0,0,0,0,2,0,,,,100,0,50012,1500,tip.name.actioncasting_test,1,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20507,,tip.name.prop_20507,붉은바위석재,,2,0,0,0,0,0,0,1,로그힐,EFDLProp_ITR_00203.ITR_00203,100,0,0,1,5,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,50007,0,,1,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20508,,tip.name.prop_20508,가시지뢰,,1,0,0,0,0,0,0,1,로그힐,EFDLProp_ITR_20011.ITR_20011,100,0,0,1,0,0,0,0,1,,2000,1000,1000,,,,1,1,110,0,0,0,0,0,0,0,2,0,,,,100,0,50012,4000,tip.name.actioncasting_prop_20508,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,hand,tip.name.interactionkey_breakup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20509,,tip.name.prop_20509,동쪽 기도원 부서진 비명의 수정탑,,1,0,0,0,0,0,0,1,로그힐,EFDLProp_ITR_00196.ITR_00196,100,0,0,1,0,0,0,0,1,,2000,1000,1000,,,,1,1,150,0,0,0,0,0,0,0,2,0,,,,100,0,50012,1000,tip.name.actioncasting_test,1,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20510,,tip.name.prop_20510,퀘스트 202004 동쪽 기도원 입구,,0,0,0,0,0,0,0,1,로그힐,,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20511,,tip.name.prop_20511,생명수 잎,,1,0,0,0,0,0,0,1,로그힐,EFDLProp_ITR_00130.ITR_00130,100,0,0,1,0,0,0,0,1,,2000,1000,1000,,,,1,1,80,0,0,0,0,0,0,0,2,0,,,,100,0,50012,1500,tip.name.actioncasting_prop_20511,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gather,tip.name.interactionkey_gathering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20512,,tip.name.prop_20512,퀘스트 202114 트리하우스 근처,,0,0,0,0,0,0,0,1,로그힐,,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20513,,tip.name.prop_20513,퀘스트 203003 도굴단 소굴,,0,0,0,0,0,0,0,1,로그힐,,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20514,,tip.name.prop_20514,부서진 수정 조각,,1,0,0,0,0,0,0,1,로그힐,EFDLProp_ITR_00196.ITR_00196,50,0,0,1,0,0,0,0,0,,2000,1000,1000,,,,1,1,150,0,0,0,0,0,0,0,2,0,,,,100,0,50012,1000,tip.name.actioncasting_test,1,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20515,,tip.name.prop_20515,기름 항아리,,3,0,0,0,0,0,0,1,로그힐,EFDLProp_ITR_00156.ITR_00156,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,100,0,5000,20515,0,0,0,0,2,125,,,,100,0,50007,2000,tip.name.actioncasting_test,1,0,20515,0,0,0,0,0,0,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50024,0,,0,hand,tip.name.interactionkey_lifting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20516,,tip.name.prop_20516,훼손된 석조유산 화단,,1,0,0,0,0,0,0,1,로그힐,EFDLProp_ITR_00015.ITR_00015,100,0,0,1,0,0,0,0,1,,2000,1000,1000,,,,1,1,300,0,0,0,0,0,0,0,2,0,,,,100,0,50007,1000,tip.name.actioncasting_test,1,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20517,,tip.name.prop_20517,히커의 비밀자루,,1,0,0,0,0,0,0,1,로그힐,EFDLProp_ITR_00240.ITR_00240,100,0,0,1,0,0,0,0,1,,2000,1000,1000,,,,1,1,150,0,0,0,0,0,0,0,2,0,,,,100,0,50012,1000,tip.name.actioncasting_test,1,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20518,,tip.name.prop_20518,로그힐 공용 볼륨,,0,0,0,0,0,0,0,1,로그힐,,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20519,,tip.name.prop_20519,나무장작,,1,0,0,0,0,0,0,1,로그힐,EFDLProp_ITR_00004.ITR_00004,100,0,0,1,0,0,0,0,1,,2000,1000,1000,,,,1,1,150,0,0,0,0,0,0,0,2,0,,,,100,0,50012,1000,tip.name.actioncasting_test,1,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20520,,tip.name.prop_20520,퀘스트 203107 마법진 주변,,0,0,0,0,0,0,0,1,로그힐,,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20521,,tip.name.prop_20521,소환진,,1,0,0,0,0,0,0,1,로그힐,EFDLProp_ITR_00141.ITR_00141,100,0,0,1,0,0,0,0,0,,0,1000,1000,,,,1,1,150,0,0,0,0,0,0,0,2,0,,,,100,0,50007,1000,tip.name.actioncasting_test,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20522,,tip.name.prop_20522,동쪽기도원에서 로그힐로 이동 포탈,,0,0,3,0,0,0,0,1,로그힐,EFDLProp_ITR_10004.ITR_10004,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,20522,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icon_portal,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20523,,tip.name.prop_20523,북쪽소굴에서 로그힐로 이동 포탈,,0,0,3,0,0,0,0,1,로그힐,EFDLProp_ITR_10004.ITR_10004,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,20523,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icon_portal,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
